method;N;M;threads;chunkSize;ExecutingTime;
Guided;370;370;2;361;0.210359;
Guided;370;370;3;1;0.0717251;
Guided;370;370;3;11;0.087209;
Guided;370;370;3;21;0.0737376;
Guided;370;370;3;31;0.0744128;
Guided;370;370;3;41;0.0727239;
Guided;370;370;3;51;0.0780908;
Guided;370;370;3;61;0.0742036;
Guided;370;370;3;71;0.088344;
Guided;370;370;3;81;0.109194;
Guided;370;370;3;91;0.0919015;
Guided;370;370;3;101;0.0897192;
Guided;370;370;3;111;0.0789735;
Guided;370;370;3;121;0.0756973;
Guided;370;370;3;131;0.0832151;
Guided;370;370;3;141;0.0858474;
Guided;370;370;3;151;0.0913944;
Guided;370;370;3;161;0.127573;
Guided;370;370;3;171;0.113257;
Guided;370;370;3;181;0.115727;
Guided;370;370;3;191;0.128427;
Guided;370;370;3;201;0.11937;
Guided;370;370;3;211;0.126245;
Guided;370;370;3;221;0.127868;
Guided;370;370;3;231;0.14136;
Guided;370;370;3;241;0.147324;
Guided;370;370;3;251;0.151296;
Guided;370;370;3;261;0.157679;
Guided;370;370;3;271;0.167036;
Guided;370;370;3;281;0.169595;
Guided;370;370;3;291;0.174693;
Guided;370;370;3;301;0.180966;
Guided;370;370;3;311;0.18607;
Guided;370;370;3;321;0.201098;
Guided;370;370;3;331;0.195405;
Guided;370;370;3;341;0.199643;
Guided;370;370;3;351;0.202624;
Guided;370;370;3;361;0.209574;
Guided;370;370;4;1;0.0538086;
Guided;370;370;4;11;0.0554724;
Guided;370;370;4;21;0.0557345;
Guided;370;370;4;31;0.0581635;
Guided;370;370;4;41;0.0626696;
Guided;370;370;4;51;0.059239;
Guided;370;370;4;61;0.0711015;
Guided;370;370;4;71;0.079128;
Guided;370;370;4;81;0.0679029;
Guided;370;370;4;91;0.0637531;
Guided;370;370;4;101;0.0606919;
Guided;370;370;4;111;0.0660563;
Guided;370;370;4;121;0.0726278;
Guided;370;370;4;131;0.0786304;
Guided;370;370;4;141;0.0852434;
Guided;370;370;4;151;0.0904759;
Guided;370;370;4;161;0.097911;
Guided;370;370;4;171;0.100204;
Guided;370;370;4;181;0.106013;
Guided;370;370;4;191;0.112045;
Guided;370;370;4;201;0.122855;
Guided;370;370;4;211;0.124842;
Guided;370;370;4;221;0.131028;
Guided;370;370;4;231;0.13735;
Guided;370;370;4;241;0.141994;
Guided;370;370;4;251;0.14717;
Guided;370;370;4;261;0.151778;
Guided;370;370;4;271;0.157442;
Guided;370;370;4;281;0.164348;
Guided;370;370;4;291;0.171172;
Guided;370;370;4;301;0.181709;
Guided;370;370;4;311;0.188754;
Guided;370;370;4;321;0.194374;
Guided;370;370;4;331;0.198932;
Guided;370;370;4;341;0.199106;
Guided;370;370;4;351;0.205848;
Guided;370;370;4;361;0.208265;
Guided;370;370;5;1;0.0509748;
Guided;370;370;5;11;0.0558811;
Guided;370;370;5;21;0.0459749;
Guided;370;370;5;31;0.05202;
Guided;370;370;5;41;0.0474097;
Guided;370;370;5;51;0.0597221;
Guided;370;370;5;61;0.0655367;
Guided;370;370;5;71;0.0478168;
Guided;370;370;5;81;0.0475234;
Guided;370;370;5;91;0.0548504;
Guided;370;370;5;101;0.0624909;
Guided;370;370;5;111;0.0653236;
Guided;370;370;5;121;0.0712173;
Guided;370;370;5;131;0.0831196;
Guided;370;370;5;141;0.0846377;
Guided;370;370;5;151;0.0956273;
Guided;370;370;5;161;0.0992365;
Guided;370;370;5;171;0.103398;
Guided;370;370;5;181;0.10632;
Guided;370;370;5;191;0.1163;
Guided;370;370;5;201;0.118018;
Guided;370;370;5;211;0.124199;
Guided;370;370;5;221;0.130001;
Guided;370;370;5;231;0.135981;
Guided;370;370;5;241;0.142042;
Guided;370;370;5;251;0.150775;
Guided;370;370;5;261;0.153009;
Guided;370;370;5;271;0.156421;
Guided;370;370;5;281;0.161596;
Guided;370;370;5;291;0.175732;
Guided;370;370;5;301;0.176055;
Guided;370;370;5;311;0.182465;
Guided;370;370;5;321;0.185611;
Guided;370;370;5;331;0.191259;
Guided;370;370;5;341;0.204373;
Guided;370;370;5;351;0.20709;
Guided;370;370;5;361;0.217442;
Guided;370;370;6;1;0.0363078;
Guided;370;370;6;11;0.0481026;
Guided;370;370;6;21;0.0421527;
Guided;370;370;6;31;0.0395051;
Guided;370;370;6;41;0.0479383;
Guided;370;370;6;51;0.0602676;
Guided;370;370;6;61;0.037425;
Guided;370;370;6;71;0.0433551;
Guided;370;370;6;81;0.0508608;
Guided;370;370;6;91;0.0540965;
Guided;370;370;6;101;0.0704707;
Guided;370;370;6;111;0.0680843;
Guided;370;370;6;121;0.0710121;
Guided;370;370;6;131;0.0807187;
Guided;370;370;6;141;0.0836971;
Guided;370;370;6;151;0.089392;
Guided;370;370;6;161;0.0974383;
Guided;370;370;6;171;0.103022;
Guided;370;370;6;181;0.107358;
Guided;370;370;6;191;0.116298;
Guided;370;370;6;201;0.118462;
Guided;370;370;6;211;0.122735;
Guided;370;370;6;221;0.129523;
Guided;370;370;6;231;0.136083;
Guided;370;370;6;241;0.146779;
Guided;370;370;6;251;0.150425;
Guided;370;370;6;261;0.153222;
Guided;370;370;6;271;0.159178;
Guided;370;370;6;281;0.166698;
Guided;370;370;6;291;0.171463;
Guided;370;370;6;301;0.177297;
Guided;370;370;6;311;0.186218;
Guided;370;370;6;321;0.190739;
Guided;370;370;6;331;0.201019;
Guided;370;370;6;341;0.208592;
Guided;370;370;6;351;0.215995;
Guided;370;370;6;361;0.212168;
Guided;370;370;7;1;0.0317264;
Guided;370;370;7;11;0.0340764;
Guided;370;370;7;21;0.0352286;
Guided;370;370;7;31;0.0374021;
Guided;370;370;7;41;0.0476624;
Guided;370;370;7;51;0.0357142;
Guided;370;370;7;61;0.0372396;
Guided;370;370;7;71;0.043121;
Guided;370;370;7;81;0.0502734;
Guided;370;370;7;91;0.054637;
Guided;370;370;7;101;0.0596326;
Guided;370;370;7;111;0.0669715;
Guided;370;370;7;121;0.0722932;
Guided;370;370;7;131;0.0817317;
Guided;370;370;7;141;0.0826986;
Guided;370;370;7;151;0.094963;
Guided;370;370;7;161;0.0945472;
Guided;370;370;7;171;0.100729;
Guided;370;370;7;181;0.105563;
Guided;370;370;7;191;0.119296;
Guided;370;370;7;201;0.122015;
Guided;370;370;7;211;0.12769;
Guided;370;370;7;221;0.132116;
Guided;370;370;7;231;0.138446;
Guided;370;370;7;241;0.145641;
Guided;370;370;7;251;0.147371;
Guided;370;370;7;261;0.156558;
Guided;370;370;7;271;0.159588;
Guided;370;370;7;281;0.164085;
Guided;370;370;7;291;0.169648;
Guided;370;370;7;301;0.175865;
Guided;370;370;7;311;0.190481;
Guided;370;370;7;321;0.191213;
Guided;370;370;7;331;0.190935;
Guided;370;370;7;341;0.200091;
Guided;370;370;7;351;0.207519;
Guided;370;370;7;361;0.210119;
Guided;370;370;8;1;0.0288527;
Guided;370;370;8;11;0.0305144;
Guided;370;370;8;21;0.036199;
Guided;370;370;8;31;0.0368415;
Guided;370;370;8;41;0.0472165;
Guided;370;370;8;51;0.0404569;
Guided;370;370;8;61;0.0418743;
Guided;370;370;8;71;0.0481243;
Guided;370;370;8;81;0.0475268;
Guided;370;370;8;91;0.053802;
Guided;370;370;8;101;0.0600448;
Guided;370;370;8;111;0.0731698;
Guided;370;370;8;121;0.0754428;
Guided;370;370;8;131;0.0841581;
Guided;370;370;8;141;0.0833482;
Guided;370;370;8;151;0.0927064;
Guided;370;370;8;161;0.0959144;
Guided;370;370;8;171;0.101256;
Guided;370;370;8;181;0.108004;
Guided;370;370;8;191;0.112383;
Guided;370;370;8;201;0.120976;
Guided;370;370;8;211;0.125114;
Guided;370;370;8;221;0.131049;
Guided;370;370;8;231;0.134573;
Guided;370;370;8;241;0.141337;
Guided;370;370;8;251;0.149447;
Guided;370;370;8;261;0.152756;
Guided;370;370;8;271;0.163116;
Guided;370;370;8;281;0.168477;
Guided;370;370;8;291;0.172469;
Guided;370;370;8;301;0.177327;
Guided;370;370;8;311;0.1853;
Guided;370;370;8;321;0.19249;
Guided;370;370;8;331;0.19421;
Guided;370;370;8;341;0.200387;
Guided;370;370;8;351;0.208273;
Guided;370;370;8;361;0.212523;
Guided;380;380;1;1;0.270179;
Guided;380;380;1;11;0.26443;
Guided;380;380;1;21;0.267173;
Guided;380;380;1;31;0.265175;
Guided;380;380;1;41;0.261429;
Guided;380;380;1;51;0.267887;
Guided;380;380;1;61;0.269995;
Guided;380;380;1;71;0.245368;
Guided;380;380;1;81;0.23971;
Guided;380;380;1;91;0.273794;
Guided;380;380;1;101;0.24902;
Guided;380;380;1;111;0.237165;
Guided;380;380;1;121;0.246289;
Guided;380;380;1;131;0.244731;
Guided;380;380;1;141;0.237395;
Guided;380;380;1;151;0.270607;
Guided;380;380;1;161;0.251936;
Guided;380;380;1;171;0.25202;
Guided;380;380;1;181;0.265321;
Guided;380;380;1;191;0.242269;
Guided;380;380;1;201;0.239188;
Guided;380;380;1;211;0.244859;
Guided;380;380;1;221;0.245441;
Guided;380;380;1;231;0.236729;
Guided;380;380;1;241;0.236501;
Guided;380;380;1;251;0.243121;
Guided;380;380;1;261;0.244735;
Guided;380;380;1;271;0.24186;
Guided;380;380;1;281;0.249971;
Guided;380;380;1;291;0.250762;
Guided;380;380;1;301;0.260483;
Guided;380;380;1;311;0.273849;
Guided;380;380;1;321;0.276099;
Guided;380;380;1;331;0.260494;
Guided;380;380;1;341;0.252222;
Guided;380;380;1;351;0.251907;
Guided;380;380;1;361;0.243912;
Guided;380;380;1;371;0.241109;
Guided;380;380;2;1;0.126811;
Guided;380;380;2;11;0.121355;
Guided;380;380;2;21;0.129855;
Guided;380;380;2;31;0.128766;
Guided;380;380;2;41;0.124725;
Guided;380;380;2;51;0.127335;
Guided;380;380;2;61;0.141586;
Guided;380;380;2;71;0.126611;
Guided;380;380;2;81;0.145458;
Guided;380;380;2;91;0.138649;
Guided;380;380;2;101;0.125943;
Guided;380;380;2;111;0.135395;
Guided;380;380;2;121;0.117205;
Guided;380;380;2;131;0.116934;
Guided;380;380;2;141;0.11744;
Guided;380;380;2;151;0.129085;
Guided;380;380;2;161;0.116805;
Guided;380;380;2;171;0.122845;
Guided;380;380;2;181;0.119711;
Guided;380;380;2;191;0.123349;
Guided;380;380;2;201;0.132035;
Guided;380;380;2;211;0.140884;
Guided;380;380;2;221;0.146599;
Guided;380;380;2;231;0.145539;
Guided;380;380;2;241;0.159734;
Guided;380;380;2;251;0.170966;
Guided;380;380;2;261;0.160269;
Guided;380;380;2;271;0.175849;
Guided;380;380;2;281;0.182408;
Guided;380;380;2;291;0.195273;
Guided;380;380;2;301;0.186794;
Guided;380;380;2;311;0.198868;
Guided;380;380;2;321;0.206909;
Guided;380;380;2;331;0.222608;
Guided;380;380;2;341;0.228118;
Guided;380;380;2;351;0.234625;
Guided;380;380;2;361;0.238776;
Guided;380;380;2;371;0.233531;
Guided;380;380;3;1;0.0786464;
Guided;380;380;3;11;0.0789176;
Guided;380;380;3;21;0.0804182;
Guided;380;380;3;31;0.0819045;
Guided;380;380;3;41;0.0862227;
Guided;380;380;3;51;0.0819381;
Guided;380;380;3;61;0.0806675;
Guided;380;380;3;71;0.0927319;
Guided;380;380;3;81;0.112243;
Guided;380;380;3;91;0.0992713;
Guided;380;380;3;101;0.0925251;
Guided;380;380;3;111;0.0855809;
Guided;380;380;3;121;0.0847;
Guided;380;380;3;131;0.0848716;
Guided;380;380;3;141;0.0910244;
Guided;380;380;3;151;0.0953915;
Guided;380;380;3;161;0.0992956;
Guided;380;380;3;171;0.108625;
Guided;380;380;3;181;0.111591;
Guided;380;380;3;191;0.117071;
Guided;380;380;3;201;0.1328;
Guided;380;380;3;211;0.129527;
Guided;380;380;3;221;0.136946;
Guided;380;380;3;231;0.163595;
Guided;380;380;3;241;0.162324;
Guided;380;380;3;251;0.156212;
Guided;380;380;3;261;0.181265;
Guided;380;380;3;271;0.17872;
Guided;380;380;3;281;0.172857;
Guided;380;380;3;291;0.179701;
Guided;380;380;3;301;0.214815;
Guided;380;380;3;311;0.199159;
Guided;380;380;3;321;0.212508;
Guided;380;380;3;331;0.219091;
Guided;380;380;3;341;0.21805;
Guided;380;380;3;351;0.218364;
Guided;380;380;3;361;0.225228;
Guided;380;380;3;371;0.233189;
Guided;380;380;4;1;0.0610907;
Guided;380;380;4;11;0.0612817;
Guided;380;380;4;21;0.0626692;
Guided;380;380;4;31;0.0686741;
Guided;380;380;4;41;0.0764055;
Guided;380;380;4;51;0.0651662;
Guided;380;380;4;61;0.0830897;
Guided;380;380;4;71;0.104114;
Guided;380;380;4;81;0.075967;
Guided;380;380;4;91;0.0655153;
Guided;380;380;4;101;0.0641938;
Guided;380;380;4;111;0.0848461;
Guided;380;380;4;121;0.0768311;
Guided;380;380;4;131;0.081627;
Guided;380;380;4;141;0.0868227;
Guided;380;380;4;151;0.0954773;
Guided;380;380;4;161;0.103469;
Guided;380;380;4;171;0.108656;
Guided;380;380;4;181;0.120103;
Guided;380;380;4;191;0.127742;
Guided;380;380;4;201;0.128188;
Guided;380;380;4;211;0.135051;
Guided;380;380;4;221;0.149626;
Guided;380;380;4;231;0.159103;
Guided;380;380;4;241;0.149652;
Guided;380;380;4;251;0.168334;
Guided;380;380;4;261;0.161624;
Guided;380;380;4;271;0.184911;
Guided;380;380;4;281;0.192397;
Guided;380;380;4;291;0.187326;
Guided;380;380;4;301;0.205276;
Guided;380;380;4;311;0.235168;
Guided;380;380;4;321;0.20538;
Guided;380;380;4;331;0.208069;
Guided;380;380;4;341;0.217542;
Guided;380;380;4;351;0.21559;
Guided;380;380;4;361;0.253866;
Guided;380;380;4;371;0.229456;
Guided;380;380;5;1;0.0562304;
Guided;380;380;5;11;0.0598993;
Guided;380;380;5;21;0.0538965;
Guided;380;380;5;31;0.0578537;
Guided;380;380;5;41;0.0521548;
Guided;380;380;5;51;0.0627028;
Guided;380;380;5;61;0.0746927;
Guided;380;380;5;71;0.0557518;
Guided;380;380;5;81;0.0551372;
Guided;380;380;5;91;0.0645799;
Guided;380;380;5;101;0.0783189;
Guided;380;380;5;111;0.0749339;
Guided;380;380;5;121;0.0739063;
Guided;380;380;5;131;0.0838285;
Guided;380;380;5;141;0.0980525;
Guided;380;380;5;151;0.0924682;
Guided;380;380;5;161;0.106697;
Guided;380;380;5;171;0.109477;
Guided;380;380;5;181;0.12661;
Guided;380;380;5;191;0.117786;
Guided;380;380;5;201;0.136742;
Guided;380;380;5;211;0.128883;
Guided;380;380;5;221;0.137463;
Guided;380;380;5;231;0.147152;
Guided;380;380;5;241;0.148223;
Guided;380;380;5;251;0.162678;
Guided;380;380;5;261;0.167117;
Guided;380;380;5;271;0.174827;
Guided;380;380;5;281;0.173278;
Guided;380;380;5;291;0.210429;
Guided;380;380;5;301;0.205201;
Guided;380;380;5;311;0.237676;
Guided;380;380;5;321;0.220701;
Guided;380;380;5;331;0.21268;
Guided;380;380;5;341;0.219895;
Guided;380;380;5;351;0.232303;
Guided;380;380;5;361;0.220608;
Guided;380;380;5;371;0.227833;
Guided;380;380;6;1;0.0396705;
Guided;380;380;6;11;0.0411163;
Guided;380;380;6;21;0.0456453;
Guided;380;380;6;31;0.0449807;
Guided;380;380;6;41;0.0499444;
Guided;380;380;6;51;0.0654152;
Guided;380;380;6;61;0.0441637;
Guided;380;380;6;71;0.0474003;
Guided;380;380;6;81;0.0548459;
Guided;380;380;6;91;0.0659293;
Guided;380;380;6;101;0.0647176;
Guided;380;380;6;111;0.0827294;
Guided;380;380;6;121;0.0747411;
Guided;380;380;6;131;0.0806971;
Guided;380;380;6;141;0.0861824;
Guided;380;380;6;151;0.0919438;
Guided;380;380;6;161;0.104105;
Guided;380;380;6;171;0.105351;
Guided;380;380;6;181;0.114919;
Guided;380;380;6;191;0.118559;
Guided;380;380;6;201;0.122157;
Guided;380;380;6;211;0.130731;
Guided;380;380;6;221;0.136821;
Guided;380;380;6;231;0.158723;
Guided;380;380;6;241;0.163593;
Guided;380;380;6;251;0.155334;
Guided;380;380;6;261;0.158518;
Guided;380;380;6;271;0.166364;
Guided;380;380;6;281;0.17011;
Guided;380;380;6;291;0.20911;
Guided;380;380;6;301;0.194737;
Guided;380;380;6;311;0.200228;
Guided;380;380;6;321;0.205786;
Guided;380;380;6;331;0.217799;
Guided;380;380;6;341;0.258959;
Guided;380;380;6;351;0.231648;
Guided;380;380;6;361;0.222089;
Guided;380;380;6;371;0.257088;
Guided;380;380;7;1;0.0350849;
Guided;380;380;7;11;0.0423902;
Guided;380;380;7;21;0.0434259;
Guided;380;380;7;31;0.0415451;
Guided;380;380;7;41;0.0497998;
Guided;380;380;7;51;0.0429048;
Guided;380;380;7;61;0.0382939;
Guided;380;380;7;71;0.0478319;
Guided;380;380;7;81;0.0514895;
Guided;380;380;7;91;0.0579463;
Guided;380;380;7;101;0.0717412;
Guided;380;380;7;111;0.0706918;
Guided;380;380;7;121;0.082346;
Guided;380;380;7;131;0.0879025;
Guided;380;380;7;141;0.0870367;
Guided;380;380;7;151;0.0960947;
Guided;380;380;7;161;0.108682;
Guided;380;380;7;171;0.108555;
Guided;380;380;7;181;0.120441;
Guided;380;380;7;191;0.124146;
Guided;380;380;7;201;0.124548;
Guided;380;380;7;211;0.131991;
Guided;380;380;7;221;0.141913;
Guided;380;380;7;231;0.146061;
Guided;380;380;7;241;0.181142;
Guided;380;380;7;251;0.186269;
Guided;380;380;7;261;0.186918;
Guided;380;380;7;271;0.188408;
Guided;380;380;7;281;0.17412;
Guided;380;380;7;291;0.18032;
Guided;380;380;7;301;0.194491;
Guided;380;380;7;311;0.195278;
Guided;380;380;7;321;0.200529;
Guided;380;380;7;331;0.212108;
Guided;380;380;7;341;0.207946;
Guided;380;380;7;351;0.218046;
Guided;380;380;7;361;0.254194;
Guided;380;380;7;371;0.256845;
Guided;380;380;8;1;0.0332222;
Guided;380;380;8;11;0.0363706;
Guided;380;380;8;21;0.0404456;
Guided;380;380;8;31;0.0435849;
Guided;380;380;8;41;0.0506203;
Guided;380;380;8;51;0.044213;
Guided;380;380;8;61;0.0541437;
Guided;380;380;8;71;0.0550765;
Guided;380;380;8;81;0.059514;
Guided;380;380;8;91;0.0628319;
Guided;380;380;8;101;0.0759211;
Guided;380;380;8;111;0.0716294;
Guided;380;380;8;121;0.0860808;
Guided;380;380;8;131;0.0890459;
Guided;380;380;8;141;0.094893;
Guided;380;380;8;151;0.114587;
Guided;380;380;8;161;0.106311;
Guided;380;380;8;171;0.111811;
Guided;380;380;8;181;0.119283;
Guided;380;380;8;191;0.117827;
Guided;380;380;8;201;0.12628;
Guided;380;380;8;211;0.149365;
Guided;380;380;8;221;0.143571;
Guided;380;380;8;231;0.153516;
Guided;380;380;8;241;0.156841;
Guided;380;380;8;251;0.156781;
Guided;380;380;8;261;0.193572;
Guided;380;380;8;271;0.168037;
Guided;380;380;8;281;0.181943;
Guided;380;380;8;291;0.178502;
Guided;380;380;8;301;0.183772;
Guided;380;380;8;311;0.204066;
Guided;380;380;8;321;0.225287;
Guided;380;380;8;331;0.203405;
Guided;380;380;8;341;0.231975;
Guided;380;380;8;351;0.227106;
Guided;380;380;8;361;0.238915;
Guided;380;380;8;371;0.230488;
Guided;390;390;1;1;0.260412;
Guided;390;390;1;11;0.258619;
Guided;390;390;1;21;0.254747;
Guided;390;390;1;31;0.26276;
Guided;390;390;1;41;0.253846;
Guided;390;390;1;51;0.254441;
Guided;390;390;1;61;0.251422;
Guided;390;390;1;71;0.252032;
Guided;390;390;1;81;0.251531;
Guided;390;390;1;91;0.25034;
Guided;390;390;1;101;0.254961;
Guided;390;390;1;111;0.251792;
Guided;390;390;1;121;0.257645;
Guided;390;390;1;131;0.259249;
Guided;390;390;1;141;0.250868;
Guided;390;390;1;151;0.252119;
Guided;390;390;1;161;0.254032;
Guided;390;390;1;171;0.25551;
Guided;390;390;1;181;0.250157;
Guided;390;390;1;191;0.255236;
Guided;390;390;1;201;0.250931;
Guided;390;390;1;211;0.250241;
Guided;390;390;1;221;0.25602;
Guided;390;390;1;231;0.25809;
Guided;390;390;1;241;0.251425;
Guided;390;390;1;251;0.252082;
Guided;390;390;1;261;0.252786;
Guided;390;390;1;271;0.250275;
Guided;390;390;1;281;0.252303;
Guided;390;390;1;291;0.252291;
Guided;390;390;1;301;0.250423;
Guided;390;390;1;311;0.25265;
Guided;390;390;1;321;0.252666;
Guided;390;390;1;331;0.251611;
Guided;390;390;1;341;0.251602;
Guided;390;390;1;351;0.259804;
Guided;390;390;1;361;0.250899;
Guided;390;390;1;371;0.251256;
Guided;390;390;1;381;0.25195;
Guided;390;390;2;1;0.133508;
Guided;390;390;2;11;0.130614;
Guided;390;390;2;21;0.126345;
Guided;390;390;2;31;0.131488;
Guided;390;390;2;41;0.134933;
Guided;390;390;2;51;0.135232;
Guided;390;390;2;61;0.145126;
Guided;390;390;2;71;0.130117;
Guided;390;390;2;81;0.13424;
Guided;390;390;2;91;0.136876;
Guided;390;390;2;101;0.131064;
Guided;390;390;2;111;0.132285;
Guided;390;390;2;121;0.132147;
Guided;390;390;2;131;0.140648;
Guided;390;390;2;141;0.131393;
Guided;390;390;2;151;0.142573;
Guided;390;390;2;161;0.144774;
Guided;390;390;2;171;0.128062;
Guided;390;390;2;181;0.133148;
Guided;390;390;2;191;0.126379;
Guided;390;390;2;201;0.127724;
Guided;390;390;2;211;0.137981;
Guided;390;390;2;221;0.140808;
Guided;390;390;2;231;0.146976;
Guided;390;390;2;241;0.153502;
Guided;390;390;2;251;0.159589;
Guided;390;390;2;261;0.165983;
Guided;390;390;2;271;0.172063;
Guided;390;390;2;281;0.178681;
Guided;390;390;2;291;0.184896;
Guided;390;390;2;301;0.191183;
Guided;390;390;2;311;0.197948;
Guided;390;390;2;321;0.206377;
Guided;390;390;2;331;0.215038;
Guided;390;390;2;341;0.218606;
Guided;390;390;2;351;0.228242;
Guided;390;390;2;361;0.232304;
Guided;390;390;2;371;0.238966;
Guided;390;390;2;381;0.246921;
Guided;390;390;3;1;0.0850997;
Guided;390;390;3;11;0.0872248;
Guided;390;390;3;21;0.0870868;
Guided;390;390;3;31;0.0965236;
Guided;390;390;3;41;0.0977299;
Guided;390;390;3;51;0.0913243;
Guided;390;390;3;61;0.089167;
Guided;390;390;3;71;0.0988382;
Guided;390;390;3;81;0.10615;
Guided;390;390;3;91;0.110076;
Guided;390;390;3;101;0.103658;
Guided;390;390;3;111;0.0964409;
Guided;390;390;3;121;0.0947123;
Guided;390;390;3;131;0.102752;
Guided;390;390;3;141;0.0968515;
Guided;390;390;3;151;0.102121;
Guided;390;390;3;161;0.110054;
Guided;390;390;3;171;0.117683;
Guided;390;390;3;181;0.123484;
Guided;390;390;3;191;0.137112;
Guided;390;390;3;201;0.14581;
Guided;390;390;3;211;0.134112;
Guided;390;390;3;221;0.140484;
Guided;390;390;3;231;0.147309;
Guided;390;390;3;241;0.177316;
Guided;390;390;3;251;0.184854;
Guided;390;390;3;261;0.166348;
Guided;390;390;3;271;0.172519;
Guided;390;390;3;281;0.191246;
Guided;390;390;3;291;0.185043;
Guided;390;390;3;301;0.191241;
Guided;390;390;3;311;0.198473;
Guided;390;390;3;321;0.2326;
Guided;390;390;3;331;0.214256;
Guided;390;390;3;341;0.22241;
Guided;390;390;3;351;0.257442;
Guided;390;390;3;361;0.235393;
Guided;390;390;3;371;0.242429;
Guided;390;390;3;381;0.259492;
Guided;390;390;4;1;0.0645222;
Guided;390;390;4;11;0.065359;
Guided;390;390;4;21;0.0646215;
Guided;390;390;4;31;0.0679609;
Guided;390;390;4;41;0.0748305;
Guided;390;390;4;51;0.0699059;
Guided;390;390;4;61;0.0815745;
Guided;390;390;4;71;0.0957942;
Guided;390;390;4;81;0.0843138;
Guided;390;390;4;91;0.0708566;
Guided;390;390;4;101;0.0691975;
Guided;390;390;4;111;0.0877457;
Guided;390;390;4;121;0.0872544;
Guided;390;390;4;131;0.0923233;
Guided;390;390;4;141;0.100861;
Guided;390;390;4;151;0.107078;
Guided;390;390;4;161;0.116981;
Guided;390;390;4;171;0.122636;
Guided;390;390;4;181;0.130267;
Guided;390;390;4;191;0.124943;
Guided;390;390;4;201;0.146061;
Guided;390;390;4;211;0.134293;
Guided;390;390;4;221;0.165939;
Guided;390;390;4;231;0.146756;
Guided;390;390;4;241;0.153291;
Guided;390;390;4;251;0.15967;
Guided;390;390;4;261;0.198736;
Guided;390;390;4;271;0.173317;
Guided;390;390;4;281;0.179699;
Guided;390;390;4;291;0.209439;
Guided;390;390;4;301;0.225029;
Guided;390;390;4;311;0.197831;
Guided;390;390;4;321;0.22443;
Guided;390;390;4;331;0.213177;
Guided;390;390;4;341;0.228106;
Guided;390;390;4;351;0.225097;
Guided;390;390;4;361;0.232699;
Guided;390;390;4;371;0.240349;
Guided;390;390;4;381;0.260879;
Guided;390;390;5;1;0.0514793;
Guided;390;390;5;11;0.0630768;
Guided;390;390;5;21;0.0639329;
Guided;390;390;5;31;0.0605772;
Guided;390;390;5;41;0.0551595;
Guided;390;390;5;51;0.0661757;
Guided;390;390;5;61;0.0823422;
Guided;390;390;5;71;0.0632025;
Guided;390;390;5;81;0.0540975;
Guided;390;390;5;91;0.0711909;
Guided;390;390;5;101;0.068568;
Guided;390;390;5;111;0.0891559;
Guided;390;390;5;121;0.0812303;
Guided;390;390;5;131;0.101975;
Guided;390;390;5;141;0.117622;
Guided;390;390;5;151;0.0975189;
Guided;390;390;5;161;0.107672;
Guided;390;390;5;171;0.112204;
Guided;390;390;5;181;0.130179;
Guided;390;390;5;191;0.128223;
Guided;390;390;5;201;0.147253;
Guided;390;390;5;211;0.134904;
Guided;390;390;5;221;0.142118;
Guided;390;390;5;231;0.159403;
Guided;390;390;5;241;0.160642;
Guided;390;390;5;251;0.159193;
Guided;390;390;5;261;0.165887;
Guided;390;390;5;271;0.173286;
Guided;390;390;5;281;0.178423;
Guided;390;390;5;291;0.225379;
Guided;390;390;5;301;0.191231;
Guided;390;390;5;311;0.201492;
Guided;390;390;5;321;0.204828;
Guided;390;390;5;331;0.238805;
Guided;390;390;5;341;0.222278;
Guided;390;390;5;351;0.230224;
Guided;390;390;5;361;0.243839;
Guided;390;390;5;371;0.238867;
Guided;390;390;5;381;0.293293;
Guided;390;390;6;1;0.0442594;
Guided;390;390;6;11;0.0441143;
Guided;390;390;6;21;0.0482089;
Guided;390;390;6;31;0.0516644;
Guided;390;390;6;41;0.0546383;
Guided;390;390;6;51;0.0664818;
Guided;390;390;6;61;0.0517978;
Guided;390;390;6;71;0.047396;
Guided;390;390;6;81;0.0672793;
Guided;390;390;6;91;0.0696658;
Guided;390;390;6;101;0.0690774;
Guided;390;390;6;111;0.0899472;
Guided;390;390;6;121;0.0795286;
Guided;390;390;6;131;0.0889189;
Guided;390;390;6;141;0.0969564;
Guided;390;390;6;151;0.100414;
Guided;390;390;6;161;0.115375;
Guided;390;390;6;171;0.115835;
Guided;390;390;6;181;0.127714;
Guided;390;390;6;191;0.139506;
Guided;390;390;6;201;0.127627;
Guided;390;390;6;211;0.148374;
Guided;390;390;6;221;0.147504;
Guided;390;390;6;231;0.147522;
Guided;390;390;6;241;0.153376;
Guided;390;390;6;251;0.198516;
Guided;390;390;6;261;0.166418;
Guided;390;390;6;271;0.17226;
Guided;390;390;6;281;0.211877;
Guided;390;390;6;291;0.195184;
Guided;390;390;6;301;0.232585;
Guided;390;390;6;311;0.19975;
Guided;390;390;6;321;0.241774;
Guided;390;390;6;331;0.221145;
Guided;390;390;6;341;0.218871;
Guided;390;390;6;351;0.232453;
Guided;390;390;6;361;0.235429;
Guided;390;390;6;371;0.239508;
Guided;390;390;6;381;0.242711;
Guided;390;390;7;1;0.0372065;
Guided;390;390;7;11;0.0397603;
